rxns	lpac	nbutanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	sreticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelicacid	cinnamate	mandelicacid	coumaricacid	rosmarinicacid	salidroside	tyrosol	vanillinbetaglucoside	betaionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipicacid	cismuconate	itaconicacid	caffeicacid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaricacid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	betacarotene	artemisinicacid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	betaamyrin	glycyrrhetinicacid	lycopene	miltiradiene	nootkatone	squalene	taxadienalphaylacetate	valencene
r_0362No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0573934844849781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0362No3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0362No4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0363No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0364No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0364No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0365No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0366	0.698386458709245	1.77449321469854	0.755910971799489	2.00000003832756	1.09235233961467	0	2.000002	1.8499999999985	0.717681873630135	0.707549176986679	0.702680146724164	1.32747783536954	0	1.05052747680945	0.739724454581128	0.743003284155905	0.914789559040948	0.999999	0.899486509286594	0.742349047547273	1.69446340816423	1.14507853141217	0	1.92505273892315	0.999999	0.281398695151034	0.388264568648945	1.64337670430507	1.48152887058959	2.000002	1.43173571387283	0.658250541661435	1.07866861309838	1.9202203991379	0	0.999998999999999	0.62080610372056	1.13128511289085	1.97269663671362	1.9202203991379	1.18915536768601	1.07866861309838	1.12428709688766	1.28058928662257	1.58206450535829	0.699952581625349	0.699422325204226	0.704445814345634	0.710216674139382	1.9202203991379	0.592089400106061	0.744833294451412	0.767129773055974	0.74614811854649	1.70493478524628	1.76152504684296	1.67591620141071	1.6854173516092	0.792693874263127	1.76807588180248	0.734122193990766	0.721974125484456	0.73113731828846	0.740384294685143	0.731135909854003	0.805485862419939	0.821613024170427	1.99997014414288	0.703783201423265	1.42099778069264	1.89998660265159	0.0738095167399716	1.99997014414286	1.99997014414286	0.473471741637964	0.0738095167399718	1.99997014414289	1.92977674676853	1.349999999999	1.06328369874689	0.706283140031575	0.725677017987733	0.717066581709191	1.98739690172339	1.89475507458531	2.00000003612931	2.00000003612931	2.000002	1.85211687373746	0.717923297121968	0.730198934436472	0.718936660043443	0.709527184112532	2.000002	2.00000003612931	0.712590418809218	0.731402021882904	0.704442483726237	0.846304904053147	2.000002	0.765578596368482	0.846372559160022
r_0366No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0366No2	0.698386458709245	1.77449321469854	0.755910971799489	2.00000003832756	1.09235233961467	0	2.000002	1.8499999999985	0.717681873630135	0.707549176986679	0.702680146724164	1.32747783536954	0	1.05052747680945	0.739724454581128	0.743003284155905	0.914789559040948	0.999999	0.899486509286594	0.742349047547273	1.69446340816423	1.14507853141217	0	1.92505273892315	0.999999	0.281398695151034	0.388264568648945	1.64337670430507	1.48152887058959	2.000002	1.43173571387283	0.658250541661435	1.07866861309838	1.9202203991379	0	0.999998999999999	0.62080610372056	1.13128511289085	1.97269663671362	1.9202203991379	1.18915536768601	1.07866861309838	1.12428709688766	1.28058928662257	1.58206450535829	0.699952581625349	0.699422325204226	0.704445814345634	0.710216674139382	1.9202203991379	0.592089400106061	0.744833294451412	0.767129773055974	0.74614811854649	1.70493478524628	1.76152504684296	1.67591620141071	1.6854173516092	0.792693874263127	1.76807588180248	0.734122193990766	0.721974125484456	0.73113731828846	0.740384294685143	0.731135909854003	0.805485862419939	0.821613024170427	1.99997014414288	0.703783201423265	1.42099778069264	1.89998660265159	0.0738095167399716	1.99997014414286	1.99997014414286	0.473471741637964	0.0738095167399718	1.99997014414289	1.92977674676853	1.349999999999	1.06328369874689	0.706283140031575	0.725677017987733	0.717066581709191	1.98739690172339	1.89475507458531	2.00000003612931	2.00000003612931	2.000002	1.85211687373746	0.717923297121968	0.730198934436472	0.718936660043443	0.709527184112532	2.000002	2.00000003612931	0.712590418809218	0.731402021882904	0.704442483726237	0.846304904053147	2.000002	0.765578596368482	0.846372559160022
r_0366No3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0366No4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0366No5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0368No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0368No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0369No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370No3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370No4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370No5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0373No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112915325706453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124054466400866	0.000647947771294425	0	0	0	0
r_0399No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0400No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0402No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0716055808731835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0410No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0412No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0436No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7035519504809e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0437No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0437No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0438	1.52736590909639	2.70610542361734	0.0407268773101828	0.302671928615321	2.15297720770654	1.84645540001229	3.07566782862186	0	0.021014654544985	0.00932735614676927	0.00929204704830728	2.54618765814728	14.2366231405008	14.0607842929202	0.0172261563930949	0.0514854392780981	4.7894014085964	0.617828773168579	2.50512340713407	2.48469709509455	0.967420074858064	2.36529747538823	4.16439795585517	3.25053538923154	2.08884819064431	1.74880643879173	3.77652613729789	1.56621495694956	1.77705920020697	2.55820786230304	3.999996	4.25247600920781	2.42665173803235	2.87759960948311	2.38305207413945	2.65969972344566	4.51358837408232	2.50560685507377	0.327640977241304	2.8775762272879	2.5952273816518	2.42665173803235	2.63856915913438	0.583921805200502	0.829207352131431	7.49105444726141e-05	0	0.0058338528652375	0.0541993563390975	2.8775762272879	5.64525259671209	0.0302114370753164	0.045035217601724	0.0323787599473604	4.32769955485066	6.16594147453862	4.26142366465806	4.19633837764286	8.8502314392731	4.55118930017271	0.0449435205344639	0.0168702948047874	0.0689363996685129	0.0408004212696158	0.0643380107355546	1.44641985224172	2.63808537156889	4.5389835251808	0.00711572000411143	2.99999099998799	2.40000240201432e-05	5.38823054462355	5.46844602467711	4.00074773282269	5.999999999994	5.38823054462354	9.06881679633903	3.341972745627	1.299999999998	0.342158885657767	0.036861783030948	0.0290095365686769	0.0816002937331022	4.12603160057086	6.31564330387046	4.65050581301429	4.65050581301428	4.70099365917217	4.62179756927026	0.0850273188440609	0.134132210480102	0.0890809639545536	0.0514412646082078	4.9546890710851	4.45790223616258	0.0636947878499021	0.039697429248277	0.0311014930221324	0.598549690556527	4.55312654602164	0.0652851976208035	0.598820310961259
r_0438No1	1.52736590909639	2.70610542361734	0.0407268773101828	0.302671928615321	2.15297720770654	1.84645540001229	3.07566782862186	0	0.021014654544985	0.00932735614676927	0.00929204704830728	2.54618765814728	14.2366231405008	14.0607842929202	0.0172261563930949	0.0514854392780981	4.7894014085964	0.617828773168579	2.50512340713407	2.48469709509455	0.967420074858064	2.36529747538823	4.16439795585517	3.25053538923154	2.08884819064431	1.74880643879173	3.77652613729789	1.56621495694956	1.77705920020697	2.55820786230304	3.999996	4.25247600920781	2.42665173803235	2.87759960948311	2.38305207413945	2.65969972344566	4.51358837408232	2.50560685507377	0.327640977241304	2.8775762272879	2.5952273816518	2.42665173803235	2.63856915913438	0.583921805200502	0.829207352131431	7.49105444726141e-05	0	0.0058338528652375	0.0541993563390975	2.8775762272879	5.64525259671209	0.0302114370753164	0.045035217601724	0.0323787599473604	4.32769955485066	6.16594147453862	4.26142366465806	4.19633837764286	8.8502314392731	4.55118930017271	0.0449435205344639	0.0168702948047874	0.0689363996685129	0.0408004212696158	0.0643380107355546	1.44641985224172	2.63808537156889	4.5389835251808	0.00711572000411143	2.99999099998799	2.40000240201432e-05	5.38823054462355	5.46844602467711	4.00074773282269	5.999999999994	5.38823054462354	9.06881679633903	3.341972745627	1.299999999998	0.342158885657767	0.036861783030948	0.0290095365686769	0.0816002937331022	4.12603160057086	6.31564330387046	4.65050581301429	4.65050581301428	4.70099365917217	4.62179756927026	0.0850273188440609	0.134132210480102	0.0890809639545536	0.0514412646082078	4.9546890710851	4.45790223616258	0.0636947878499021	0.039697429248277	0.0311014930221324	0.598549690556527	4.55312654602164	0.0652851976208035	0.598820310961259
r_0438No5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0439No1	0.462070413257439	1.35305271180867	0.0203634386550914	0.151335964307661	1.07648860385327	0.923227700006147	1.53783391431093	0	0.0105073272724925	0.00466367807338464	0.00464602352415364	1.27309382907364	7.1183115702504	7.03039214646011	0.00861307819654744	0.0257427196390491	2.3947007042982	0.308914386584289	1.25256170356704	1.24234854754727	0.420030464307781	1.14507853141217	2.08219897792759	1.62526769461577	1.04442409532215	0.874403219395867	1.88826306864894	0.78310747847478	0.888529600103484	1.27910393115152	1.93173521387283	2.12623800460391	1.21332586901618	1.43879980474156	1.19152603706973	1.32984986172283	2.25679418704116	1.25280342753689	0.163820488620652	1.43878811364395	1.2976136908259	1.21332586901618	1.31928457956719	0.291960902600251	0.414603676065716	3.7455272236307e-05	0	0.00291692643261875	0.0270996781695487	1.43878811364395	2.82262629835604	0.0151057185376582	0.022517608800862	0.0161893799736802	2.16384977742533	3.08297073726931	2.13071183232903	2.09816918882143	4.42511571963655	2.27559465008636	0.022471760267232	0.00843514740239371	0.0344681998342565	0.0204002106348079	0.0321690053677773	0.723209926120858	1.31904268578445	2.26945990673328	0.00355786000205571	1.23679202454781	0	1.1143372312399	2.73419115648141	2.00034201055421	1.47347174163696	1.11433723123989	4.53437654231241	1.6709863728135	0	0.171079442828884	0.018430891515474	0.0145047682843385	0.0408001468665511	2.06301580028543	3.15782165193523	2.32525290650714	2.32525290650714	2.35049682958608	2.31089878463513	0.0425136594220304	0.067066105240051	0.0445404819772768	0.0257206323041039	2.47734453554255	2.22895111808129	0.0318473939249511	0.0198487146241385	0.0155507465110662	0.299274845278264	2.27656327301082	0.0326425988104018	0.29941015548063
r_0440No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0441No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18419925613733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0442No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315800743861171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0443No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0445No1	0	0	0	0	0.212124973618374	0.835208485716042	0	0	0	0	0	0	1.07098374215024	0	0	0	0.457373853748629	0	0.0412301777121766	0.1999998	0	0	0	0	0	0.281398695151034	0	0.0558919096678855	0.059096543638733	0	0	0.455535354559956	0.053862902367118	0	0	0.0230394795042506	0	0.0486073258584125	0	0	0.0361527743799632	0.0538629023671175	0.077998993071811	0	0	0	0	0	0	0	1.24740512329833	0	0	0	0.209735486736074	0	0.256393894589731	0.249362080180652	1.28283109783505	0	0	0	0	0	0	0.241069975373619	0.165809887204673	0	0	0.631601487722342	0	0.692828884376301	0	0	0	0.692828884376304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0446No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0982264378779156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0447No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0448No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0448No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
